ἀδελφός	sons of the same mother	5	0.09	2	0.53	0	0.23
κατακαίω	to burn down	5	0.09	1	0.26	0	0.23
ἵκω	to come to	5	0.09	1	0.26	0	0.23
κόλπος	bosom; gulf	5	0.09	4	1.06	0	0.23
Ἄδρηστος	NoDef	5	0.09	3	0.79	0	0.23
Εὔρυτος	Eurytus	5	0.09	0	0	2	0.47
τρεῖς	three	5	0.09	1	0.26	1	0.23
ἐξαιρέω	to take out of	5	0.09	1	0.26	0	0.23
ἑπτά	seven	5	0.09	1	0.26	0	0.23
Πριαμίδης	son of Priam	5	0.09	1	0.26	0	0.23
νέατος	the last	5	0.09	1	0.26	0	0.23
Γλαῦκος	Glaucus	5	0.09	4	1.06	0	0.23
Ξάνθος	Xanthus (m. of persons and rivers; f. of town)	5	0.09	2	0.53	0	0.23
ἀκήν	softly	5	0.09	0	0	1	0.23
ἐφορμάω	to stir up	5	0.09	1	0.26	0	0.23
ὄχθη	a rising ground	5	0.09	1	0.26	0	0.23
ἐίσκω	NoDef	5	0.09	0	0	1	0.23
ξενίζω	to receive a guest; to surprise	5	0.09	2	0.53	0	0.23
ἄφρων	without sense	5	0.09	0	0	1	0.23
πύξ	with the fist	5	0.09	0	0	3	0.71
Πάρις	Paris son of Priam	5	0.09	3	0.79	0	0.71
ἄλκιμος	strong	5	0.09	2	0.53	0	0.71
ἐπεύχομαι	to pray	5	0.09	1	0.26	0	0.71
ἐκεῖθι	there	5	0.09	0	0	3	0.71
κλειτός	renowned	5	0.09	1	0.26	0	0.71
ἀστερόεις	starred	5	0.09	1	0.26	0	0.71
φίλτατος	NoDef	5	0.09	2	0.53	1	0.23
χάρις	gratitude	5	0.09	0	0	2	0.47
ὀιστεύω	NoDef	5	0.09	0	0	1	0.23
κυδάλιμος	glorious	5	0.09	2	0.53	0	0.23
σίδηρος	iron	5	0.09	1	0.26	0	0.23
ῥύομαι	to draw to oneself	5	0.09	1	0.26	0	0.23
βάζω	to speak	5	0.09	0	0	2	0.47
ἀρέσκω	(to make good	5	0.09	1	0.26	3	0.71
ῥᾴδιος	easy	5	0.09	0	0	1	0.23
ἀνέρχομαι	to go up	5	0.09	1	0.26	0	0.23
σκότος	darkness	5	0.09	1	0.26	0	0.23
Σιμόεις	Simoeis river	5	0.09	1	0.26	0	0.23
μεσηγύ	in the middle	5	0.09	1	0.26	0	0.23
ἰοχέαιρα	arrow-pourer	5	0.09	1	0.26	0	0.23
ἀολλής	all together	5	0.09	0	0	1	0.23
γόνος	that which is begotten	5	0.09	1	0.26	0	0.23
ὑμέτερος	your	5	0.09	0	0	1	0.23
ἕκηλος	at rest	5	0.09	1	0.26	0	0.23
ἠεροειδής	of dark and cloudy look	5	0.09	0	0	1	0.23
τρώς	NoDef	5	0.09	5	1.32	0	0.23
ἀπέχω	to keep off	5	0.09	2	0.53	0	0.23
μυχός	the innermost place	5	0.09	1	0.26	0	0.23
Προῖτος	Proetus	5	0.09	5	1.32	0	0.23
τεκμαίρομαι	to fix by a mark	5	0.09	1	0.26	0	0.23
ἀριπρεπής	very distinguished	5	0.09	1	0.26	3	0.71
λαῖτμα	the depth	5	0.09	0	0	1	0.23
δαιτυμών	one that is entertained	5	0.09	0	0	2	0.47
ἱκέτης	one who comes to seek protection	5	0.09	0	0	1	0.23
φάσκω	to say	5	0.09	0	0	1	0.23
ἀγών	a gathering; a contest	5	0.09	0	0	5	1.18
μέλος	a limb; a phrase of song; a song	5	0.09	0	0	1	0.23
τρίπους	three-footed	5	0.09	0	0	3	0.71
ἀπερείσιος	countless	4	0.07	2	0.53	0	0.71
δηθύνω	to tarry	4	0.07	2	0.53	0	0.71
ἀντιάω	to go for the purpose of meeting	4	0.07	1	0.26	0	0.71
κραίνω	to accomplish	4	0.07	0	0	1	0.23
μετάφημι	to speak among	4	0.07	0	0	1	0.23
χερείων	meaner	4	0.07	0	0	1	0.23
ἄρνυμαι	to receive for oneself	4	0.07	1	0.26	0	0.23
κυνώπης	the dog-eyed	4	0.07	0	0	1	0.23
ποθή	fond desire for	4	0.07	1	0.26	1	0.23
ἀνδροφόνος	man-slaying	4	0.07	2	0.53	0	0.23
ἠγάθεος	very divine	4	0.07	1	0.26	1	0.23
σκηπτοῦχος	bearing a staff	4	0.07	0	0	2	0.47
ἐξάγω	to lead out	4	0.07	0	0	1	0.23
καταρρέζω	to pat with the hand	4	0.07	1	0.26	0	0.23
Ἠετίων	Eetion	4	0.07	3	0.79	0	0.23
ὀνίνημι	to profit	4	0.07	1	0.26	0	0.23
ἄτη	bewilderment	4	0.07	1	0.26	0	0.23
μίνυνθα	a little	4	0.07	0	0	1	0.23
ὀιζυρός	NoDef	4	0.07	0	0	1	0.23
νεύω	to nod	4	0.07	1	0.26	0	0.23
μειδάω	to smile	4	0.07	1	0.26	0	0.23
γέλως	laughter	4	0.07	0	0	3	0.71
ἥλιος	the sun	4	0.07	0	0	1	0.23
ἀμφιγύεις	NoDef	4	0.07	0	0	3	0.71
ἐφάπτω	to bind on	4	0.07	1	0.26	0	0.71
μελίφρων	sweet to the mind	4	0.07	1	0.26	0	0.71
διάκτορος	the Messenger	4	0.07	0	0	2	0.47
βασιλεύω	to be king	4	0.07	1	0.26	0	0.47
πέπων	cooked by the sun	4	0.07	1	0.26	0	0.47
γελάω	to laugh	4	0.07	2	0.53	0	0.47
πτολίπορθος	sacking cities	4	0.07	0	0	1	0.23
ἐπιφράζω	to say besides	4	0.07	0	0	2	0.47
συνάγω	to bring together	4	0.07	1	0.26	0	0.47
σθένος	strength	4	0.07	0	0	1	0.23
ἀίδηλος	NoDef	4	0.07	0	0	1	0.23
παμφανόων	bright-shining	4	0.07	1	0.26	0	0.23
ῥεῖα	easily	4	0.07	1	0.26	0	0.23
νομός	place of pasture; district (nome)	4	0.07	1	0.26	0	0.23
Τελαμών	Telamon	4	0.07	1	0.26	0	0.23
ὅμοιος	like	4	0.07	0	0	1	0.23
Ἐπειός	Epeius	4	0.07	0	0	1	0.23
τρίχα	threefold	4	0.07	0	0	1	0.23
τέμενος	a piece of land cut off	4	0.07	1	0.26	1	0.23
μενεπτόλεμος	staunch in battle	4	0.07	1	0.26	0	0.23
οἰκίον	house	4	0.07	1	0.26	0	0.23
εὐνάω	to lay	4	0.07	0	0	1	0.23
Ἀκάμας	Acamas	4	0.07	1	0.26	0	0.23
ὄρχαμος	the first of a row	4	0.07	1	0.26	0	0.23
ἡμίονος	a half-ass	4	0.07	0	0	1	0.23
προκαλίζομαι	to call forth	4	0.07	0	0	1	0.23
παρειά	the cheek	4	0.07	0	0	2	0.47
ἀλλοδαπός	belonging to another people	4	0.07	0	0	1	0.23
δυσμενής	full of ill-will	4	0.07	1	0.26	1	0.23
τέχνη	art	4	0.07	0	0	2	0.47
πολυβότειρα	much	4	0.07	1	0.26	0	0.47
ἔλπω	to make to hope	4	0.07	0	0	1	0.23
πέπνυμαι	to have breath	4	0.07	0	0	2	0.47
ἄγαμαι	to wonder	4	0.07	0	0	1	0.23
αἶσχος	shame	4	0.07	2	0.53	0	0.23
ἀσπαίρω	to pant	4	0.07	0	0	1	0.23
ἀποφθίνω	to perish utterly	4	0.07	0	0	1	0.23
κνήμη	the part between the knee and ankle	4	0.07	0	0	1	0.23
ἔντεα	fighting gear	4	0.07	1	0.26	0	0.23
κάλλος	beauty	4	0.07	1	0.26	1	0.23
φιλομμειδής	laughter-loving	4	0.07	0	0	1	0.23
νίκη	victory	4	0.07	1	0.26	0	0.23
ἀτέλεστος	without end	4	0.07	0	0	1	0.23
ἀστήρ	star	4	0.07	2	0.53	0	0.23
ναύτης	a sailor	4	0.07	0	0	1	0.23
τέκτων	any worker in wood	4	0.07	1	0.26	0	0.23
πῶμα	a lid	4	0.07	0	0	2	0.47
ἀγελείη	driver of spoil	4	0.07	2	0.53	0	0.47
δαιδάλεος	cunningly	4	0.07	1	0.26	0	0.47
πύματος	hindmost	4	0.07	1	0.26	0	0.47
δαίτη	a feast	4	0.07	0	0	1	0.23
μήστωρ	an adviser	4	0.07	2	0.53	0	0.23
εἴρω	to fasten together in rows	4	0.07	0	0	1	0.23
ἐντίθημι	to put in	4	0.07	1	0.26	0	0.23
ἀποκτείνω	to kill	4	0.07	1	0.26	0	0.23
ἀποσεύω	to chase away	4	0.07	1	0.26	0	0.23
κατάγω	to lead down	4	0.07	1	0.26	0	0.23
ἐναίρω	to slay	4	0.07	2	0.53	0	0.23
φοβέω	to put to flight	4	0.07	2	0.53	0	0.23
ἔθω	be accustomed (see also εἴωθα)	4	0.07	1	0.26	0	0.23
ἐκφέρω	to carry out of	4	0.07	0	0	1	0.23
ἄντυξ	the edge	4	0.07	1	0.26	0	0.23
Λαομέδων	Laomedon	4	0.07	1	0.26	0	0.23
αἰτέω	to ask	4	0.07	1	0.26	0	0.23
καταθνητός	mortal	4	0.07	1	0.26	0	0.23
ὀμόργνυμι	to wipe	4	0.07	0	0	1	0.23
εὔπεπλος	beautifully robed	4	0.07	3	0.79	0	0.23
ἰθύς	straight	4	0.07	1	0.26	1	0.23
μέλινος	NoDef	4	0.07	1	0.26	0	0.23
προτρέπω	to urge forwards	4	0.07	1	0.26	0	0.23
δακρυόεις	tearful	4	0.07	2	0.53	0	0.23
ἀτύζω	NoDef	4	0.07	3	0.79	0	0.23
ἄκρις	a hill-top	4	0.07	1	0.26	0	0.23
δοκέω	seem	4	0.07	2	0.53	1	0.23
ἕκτωρ	holding fast	4	0.07	4	1.06	0	0.23
Ἱππόλοχος	Hippolochus	4	0.07	4	1.06	0	0.23
τηλεθάω	luxuriant-growing	4	0.07	1	0.26	0	0.23
αἴθω	to light up	4	0.07	1	0.26	0	0.23
ξεινήιον	NoDef	4	0.07	1	0.26	1	0.23
αἴθουσα	the corridor	4	0.07	1	0.26	1	0.23
εἰσάγω	to lead in	4	0.07	1	0.26	0	0.23
εὐχετάομαι	to pray	4	0.07	1	0.26	1	0.23
ἀτερπής	unpleasing	4	0.07	1	0.26	0	0.23
μόρος	man's appointed doom	4	0.07	1	0.26	0	0.23
Ἀνδρομάχη	Andromache	4	0.07	4	1.06	0	0.23
ἀγακλυτός	NoDef	4	0.07	1	0.26	1	0.23
πρόθυρον	the front-door	4	0.07	0	0	2	0.47
ἐκπεράω	to go out over	4	0.07	0	0	1	0.23
νόημα	that which is perceived	4	0.07	0	0	2	0.47
Ναυσίθοος	Nausithous	4	0.07	0	0	1	0.23
λεπτός	(husked	4	0.07	0	0	1	0.23
ἐπηετανός	sufficient the whole year through	4	0.07	0	0	1	0.23
ὄλβιος	happy	4	0.07	0	0	1	0.23
κυλίνδω	to roll	4	0.07	0	0	1	0.23
φιλήρετμος	loving the oar	4	0.07	0	0	3	0.71
ἐξέρχομαι	to go out	4	0.07	0	0	1	0.23
ἥβη	manhood	4	0.07	0	0	2	0.47
ἀρετή	goodness	4	0.07	0	0	3	0.71
κόπτω	to strike	4	0.07	0	0	2	0.47
πιέζω	to press	4	0.07	0	0	1	0.23
χρίω	to touch on the surface: to rub	4	0.07	0	0	2	0.47
κάλλιμος	beautiful	4	0.07	0	0	1	0.23
ἀσπάσιος	welcome	4	0.07	0	0	1	0.23
βλέφαρον	mostly in pl. the eyelids	4	0.07	0	0	1	0.23
προιάπτω	NoDef	3	0.05	1	0.26	0	0.23
ἀτιμάζω	to hold in no honour	3	0.05	0	0	1	0.23
πολύφλοισβος	loud-roaring	3	0.05	1	0.26	0	0.23
ὁμηγερής	assembled	3	0.05	0	0	1	0.23
παρέρχομαι	to go by	3	0.05	0	0	1	0.23
ἄντην	against	3	0.05	0	0	2	0.47
ἔνδοθι	within	3	0.05	1	0.26	1	0.23
ἀπείρων	without experience	3	0.05	0	0	1	0.23
ἐγγυαλίζω	to put into the palm of the hand	3	0.05	0	0	1	0.23
κεύθω	to cover quite up	3	0.05	0	0	1	0.23
ἑκατηβόλος	far-shooting	3	0.05	0	0	1	0.23
ὑπολύω	to loosen beneath	3	0.05	1	0.26	0	0.23
πάμπαν	quite	3	0.05	0	0	1	0.23
Ἑκάεργος	the far-working	3	0.05	0	0	1	0.23
ἀνάγω	to lead up; mid. set sail	3	0.05	1	0.26	0	0.23
ὑψοῦ	aloft	3	0.05	1	0.26	1	0.23
κυδιάνειρα	glorifying	3	0.05	1	0.26	0	0.23
χαίτη	long	3	0.05	1	0.26	0	0.23
ἐπιεικής	fitting	3	0.05	0	0	1	0.23
παρεῖπον	to persuade by indirect means	3	0.05	2	0.53	0	0.23
πράσσω	do	3	0.05	0	0	1	0.23
ἀμφικύπελλος	double	3	0.05	1	0.26	1	0.23
ἄσβεστος	unquenchable	3	0.05	0	0	1	0.23
ἐνόρνυμι	to arouse	3	0.05	1	0.26	1	0.23
πραπίδες	the midriff	3	0.05	0	0	1	0.23
καθεύδω	to lie down to sleep	3	0.05	0	0	1	0.23
φόως	light	3	0.05	1	0.26	0	0.23
ἀρτύνω	to arrange	3	0.05	0	0	1	0.23
πολυκλήις	NoDef	3	0.05	0	0	1	0.23
ἕδρα	a sitting-place	3	0.05	0	0	1	0.23
ὁμοκλέω	to call out together	3	0.05	1	0.26	0	0.23
χωλός	lame	3	0.05	0	0	2	0.47
χατίζω	to have need of	3	0.05	0	0	1	0.23
κερτομέω	to taunt	3	0.05	0	0	1	0.23
δράκων	dragon	3	0.05	1	0.26	0	0.23
ὀκτώ	eight	3	0.05	0	0	1	0.23
ἐλεεινός	finding pity	3	0.05	0	0	2	0.47
εὔξοος	with polished haft	3	0.05	0	0	1	0.23
μέλαθρον	roof beam	3	0.05	0	0	1	0.23
ἄρρηκτος	unbroken	3	0.05	0	0	1	0.23
λάθρῃ	secretly	3	0.05	0	0	1	0.23
ἀμφιέπω	to go about	3	0.05	0	0	1	0.23
αἰπεινός	high	3	0.05	1	0.26	0	0.23
ἐκλανθάνω	to escape notice utterly	3	0.05	1	0.26	0	0.23
Οἰνεύς	Oeneus	3	0.05	2	0.53	0	0.23
Ἐφύρα	Ephyra	3	0.05	2	0.53	0	0.23
Φιλοκτήτης	Philoctetes	3	0.05	0	0	1	0.23
δίσκος	discus	3	0.05	0	0	2	0.47
ἄκριτος	undistinguishable	3	0.05	0	0	1	0.23
Αἴσηπος	son of Abarbarea and Bucolion; name of a river	3	0.05	1	0.26	0	0.23
Ἀρίσβη	NoDef	3	0.05	1	0.26	0	0.23
κεραίζω	NoDef	3	0.05	0	0	1	0.23
ἀλεείνω	to avoid	3	0.05	2	0.53	0	0.23
τρόμος	a trembling	3	0.05	1	0.26	0	0.23
ἑκών	willing	3	0.05	1	0.26	0	0.23
ἀρχή	a beginning	3	0.05	0	0	1	0.23
γάλοως	a husband's sister	3	0.05	2	0.53	0	0.23
ἀργεννός	white	3	0.05	1	0.26	0	0.23
νέμεσις	distribution of what is due;	3	0.05	2	0.53	0	0.23
πηός	a kinsman by marriage	3	0.05	0	0	1	0.23
δαήρ	a husband's brother	3	0.05	2	0.53	0	0.23
ἐκχέω	to pour out	3	0.05	0	0	2	0.47
χαμάδις	to the ground	3	0.05	1	0.26	0	0.47
Ἀΐδης	[poet. > ᾍδης]	3	0.05	2	0.53	0	0.47
λόφος	neck	3	0.05	1	0.26	0	0.47
ξεινοδόκος	NoDef	3	0.05	0	0	2	0.47
φάλος	horn of a helmet	3	0.05	1	0.26	0	0.47
ἱπποδάσεια	bushy with horse-hair	3	0.05	1	0.26	0	0.47
ὑποστρέφω	to turn round about	3	0.05	0	0	1	0.23
οἶτος	fate	3	0.05	0	0	2	0.47
ἀπεχθάνομαι	to be hated	3	0.05	2	0.53	0	0.47
ἐλέφας	the elephant	3	0.05	0	0	1	0.23
ἄγαλμα	a glory	3	0.05	0	0	1	0.23
σφυρόν	the ankle	3	0.05	1	0.26	0	0.23
χάσκω	yawn	3	0.05	1	0.26	0	0.23
τέτμον	to overtake	3	0.05	2	0.53	0	0.23
ψεύδω	to cheat by lies	3	0.05	1	0.26	0	0.23
ἄκρα	a headland	3	0.05	1	0.26	1	0.23
σύνειμι	be with (incl. be wife of	3	0.05	1	0.26	0	0.23
ἰθύω	to go straight	3	0.05	1	0.26	0	0.23
θάρσος	courage	3	0.05	1	0.26	0	0.23
διδάσκω	to teach	3	0.05	0	0	2	0.47
Θεανώ	Theano	3	0.05	2	0.53	0	0.47
ἰσχανάω	to hold back	3	0.05	0	0	1	0.23
παλάσσω	to besprinkle	3	0.05	1	0.26	0	0.23
ἀγρός	fields	3	0.05	0	0	1	0.23
μετοίχομαι	to have gone after	3	0.05	0	0	2	0.47
ποιητός	made	3	0.05	0	0	1	0.23
πάσσαλος	a peg	3	0.05	0	0	2	0.47
ἀγκύλος	crooked	3	0.05	2	0.53	0	0.47
ἄλλως	in another way	3	0.05	0	0	1	0.23
κραιπνός	rapid	3	0.05	1	0.26	1	0.23
φάτνη	a manger	3	0.05	1	0.26	0	0.23
ἄατος	insatiate	3	0.05	1	0.26	0	0.23
Πέργαμος	Pergamus	3	0.05	1	0.26	0	0.23
τηλεκλειτός	far-famed	3	0.05	1	0.26	0	0.23
ἐφίστημι	to set on	3	0.05	1	0.26	0	0.23
Ἡρακλέης	NoDef	3	0.05	0	0	1	0.23
ἀγυιά	NoDef	3	0.05	1	0.26	0	0.23
Ἅλιος	Halius	3	0.05	0	0	2	0.47
χαλκοκορυστής	armed	3	0.05	2	0.53	0	0.47
αἴσιμος	fatal	3	0.05	1	0.26	1	0.23
ἦνις	a year old	3	0.05	3	0.79	0	0.23
ἤκεστος	untouched by the goad	3	0.05	3	0.79	0	0.23
ἐπουράνιος	in heaven	3	0.05	3	0.79	0	0.23
Διόνυσος	Dionysus	3	0.05	2	0.53	0	0.23
τιθήνη	a nurse	3	0.05	3	0.79	0	0.23
Σίσυφος	the crafty.)	3	0.05	2	0.53	0	0.23
ἥμισυς	half	3	0.05	1	0.26	0	0.23
αἰσχύνω	to make ugly	3	0.05	1	0.26	1	0.23
παλαιός	old in years	3	0.05	1	0.26	1	0.23
δέμω	to build	3	0.05	2	0.53	0	0.23
δώδεκα	twelve	3	0.05	1	0.26	1	0.23
μύρω	to flow	3	0.05	1	0.26	0	0.23
ἁμός	our	3	0.05	1	0.26	0	0.23
εἰλίπους	rolling in their gait	3	0.05	1	0.26	1	0.23
ἐρινεός	the wild fig-tree	3	0.05	1	0.26	0	0.23
ῥίμφα	lightly	3	0.05	1	0.26	1	0.23
Ναυσικάα	Nausicaa	3	0.05	0	0	2	0.47
ναυσικλυτός	famed for ships	3	0.05	0	0	2	0.47
Ποντόνοος	Pontonous	3	0.05	0	0	1	0.23
δολόεις	subtle	3	0.05	0	0	1	0.23
δεῦτε	hither! come on! come here!	3	0.05	0	0	3	0.71
ἑσπέριος	in the evening	3	0.05	0	0	1	0.23
ἀργιόδους	white-toothed	3	0.05	0	0	2	0.47
ὄνειαρ	anything that profits	3	0.05	0	0	2	0.47
ἑτοῖμος	at hand	3	0.05	0	0	3	0.71
κορέννυμι	to sate	3	0.05	0	0	1	0.23
λαοδάμας	man-taming	3	0.05	0	0	3	0.71
ἀλαός	blind	3	0.05	0	0	1	0.23
τοξάζομαι	to shoot with a bow	3	0.05	0	0	3	0.71
θερμός	hot	3	0.05	0	0	2	0.47
γέγωνα	to call out so as to be heard	3	0.05	0	0	1	0.23
ἕδνον	a wedding-gift	3	0.05	0	0	1	0.23
γαιήοχος	earth-upholding	3	0.05	0	0	2	0.47
χρέος	that which one needs must pay	3	0.05	0	0	2	0.47
ἰαίνω	to heat	3	0.05	0	0	1	0.23
ἀσάμινθος	a bathing-tub	3	0.05	0	0	2	0.47
τέγος	a roof	3	0.05	0	0	1	0.23
τῆ	take	3	0.05	0	0	1	0.23
ἀποπλάζω	to lead astray from	3	0.05	0	0	1	0.23
οἰωνοπόλος	one busied with the flight and cries of birds	2	0.03	1	0.26	0	0.23
συντίθημι	to put together	2	0.03	1	0.26	0	0.23
θεοπρόπιον	a prophecy	2	0.03	1	0.26	0	0.23
ἀπολύω	to loose from	2	0.03	1	0.26	0	0.23
οἴκοι	at home	2	0.03	0	0	1	0.23
ποδάρκης	sufficient with the feet	2	0.03	1	0.26	0	0.23
θεοείκελος	godlike	2	0.03	0	0	1	0.23
λωίων	NoDef	2	0.03	1	0.26	0	0.23
ἀθερίζω	to slight	2	0.03	0	0	1	0.23
Δρύας	Dryas	2	0.03	1	0.26	0	0.23
ὀτρηρός	quick	2	0.03	1	0.26	0	0.23
βένθος	the depth	2	0.03	0	0	1	0.23
ἐπαυρέω	to partake of	2	0.03	1	0.26	0	0.23
χαλκοβατής	standing on brass	2	0.03	0	0	1	0.23
εὔζωνος	well-girdled	2	0.03	1	0.26	0	0.23
κρυπτάδιος	secret	2	0.03	1	0.26	0	0.23
κλυτοτέχνης	famous for his art	2	0.03	0	0	1	0.23
δαίτης	priest who divided the victims	2	0.03	0	0	1	0.23
Σίντιες	the Sintians	2	0.03	0	0	1	0.23
ἐπενήνοθε	grew upon	2	0.03	0	0	1	0.23
ἰδνόομαι	to bend oneself	2	0.03	0	0	1	0.23
χήρα	bereft of a husband	2	0.03	1	0.26	0	0.23
ἄελλα	a stormy wind	2	0.03	0	0	1	0.23
τοσοῦτος	so large	2	0.03	0	0	1	0.23
νηπίαχος	infantine	2	0.03	1	0.26	0	0.23
ἀναβάλλω	(to throw up;) strike up (a song); delay	2	0.03	0	0	1	0.23
ἑκατόμβοιος	worth a hundred beeves	2	0.03	1	0.26	0	0.23
εἰσαναβαίνω	to go up to	2	0.03	1	0.26	0	0.23
Ναυβολίδης	NoDef	2	0.03	0	0	1	0.23
κυδιάω	to bear oneself proudly	2	0.03	1	0.26	0	0.23
Οἰχαλία	Oechalia; name of cities in Thessaly	2	0.03	0	0	1	0.23
Ὑπέρεια	NoDef	2	0.03	1	0.26	0	0.23
Πολυποίτης	Polypoetes	2	0.03	1	0.26	0	0.23
Περκώσιος	NoDef	2	0.03	1	0.26	0	0.23
καγχαλάω	to laugh aloud	2	0.03	1	0.26	0	0.23
χάρμα	(a source of) joy	2	0.03	1	0.26	0	0.23
κίθαρις	cithara	2	0.03	0	0	1	0.23
λάινος	NoDef	2	0.03	0	0	1	0.23
τιτύσκομαι	to make	2	0.03	0	0	1	0.23
ἄριστον	the morning meal	2	0.03	1	0.26	0	0.23
Λαοδίκη	Laodice	2	0.03	1	0.26	0	0.23
τήκω	to melt	2	0.03	0	0	1	0.23
Ἀμαζών	the Amazons	2	0.03	1	0.26	0	0.23
ἀντιάνειρα	a match for men	2	0.03	1	0.26	0	0.23
διέρχομαι	to go through	2	0.03	1	0.26	0	0.23
ἀειγενέτης	everlasting	2	0.03	1	0.26	0	0.23
πημαίνω	to bring into misery	2	0.03	0	0	1	0.23
ἵππουρις	horse-tailed	2	0.03	1	0.26	0	0.23
παρέχω	to furnish	2	0.03	0	0	1	0.23
λαπάρα	the soft part of the body	2	0.03	1	0.26	0	0.23
κηώεις	NoDef	2	0.03	1	0.26	0	0.23
Τρῳάς	NoDef	2	0.03	1	0.26	0	0.23
προκαλέω	to call forth	2	0.03	0	0	1	0.23
ἐγγίγνομαι	to be born or bred in; be innate	2	0.03	1	0.26	0	0.23
ἐυμμελίης	NoDef	2	0.03	1	0.26	0	0.23
μεγαίρω	to look on	2	0.03	0	0	1	0.23
πρέσβυς	an old man; pl. ambassadors	2	0.03	1	0.26	0	0.23
λεαίνω	to smooth	2	0.03	0	0	1	0.23
φοῖνιξ	a purple-red	2	0.03	1	0.26	0	0.23
ἠνορέη	manhood	2	0.03	1	0.26	0	0.23
ἀντάω	to come opposite to	2	0.03	1	0.26	0	0.23
λάμπω	to give light	2	0.03	1	0.26	0	0.23
ὀμφαλόεις	having a navel	2	0.03	1	0.26	0	0.23
μέτωπον	the space between the eyes	2	0.03	1	0.26	0	0.23
θυμαλγής	heart-grieving	2	0.03	0	0	1	0.23
ἀποπνέω	to breathe forth	2	0.03	1	0.26	0	0.23
ἀγχίμολος	coming near	2	0.03	0	0	1	0.23
ὄνομαι	to blame	2	0.03	0	0	1	0.23
παμφαίνω	to shine	2	0.03	1	0.26	0	0.23
Τυδεΐδης	son of Tydeus	2	0.03	1	0.26	0	0.23
καταμάρπτω	to catch	2	0.03	1	0.26	0	0.23
πύκα	thickly	2	0.03	0	0	1	0.23
Θόων	Thoon	2	0.03	0	0	1	0.23
κτέαρ	NoDef	2	0.03	1	0.26	0	0.23
ἀλυσκάζω	to shun	2	0.03	1	0.26	0	0.23
ἄρτιος	suitable	2	0.03	0	0	1	0.23
Χάρις	Charis	2	0.03	0	0	1	0.23
οἰκεύς	an inmate of one's house	2	0.03	1	0.26	0	0.23
διδυμάων	twin-brothers	2	0.03	1	0.26	0	0.23
Ἀγχίαλος	Anchialus	2	0.03	0	0	1	0.23
λάξ	with the foot	2	0.03	1	0.26	0	0.23
ἐρίγδουπος	loud-thundering	2	0.03	0	0	1	0.23
ἐπαμύνω	to come to aid	2	0.03	1	0.26	0	0.23
φηγός	oak; acorn	2	0.03	1	0.26	0	0.23
ζωγρέω	to take alive	2	0.03	1	0.26	0	0.23
Ἕλενος	Helenus	2	0.03	1	0.26	0	0.23
θοῦρις	with which one rushes to the fight	2	0.03	1	0.26	0	0.23
κύκλος	a ring	2	0.03	0	0	1	0.23
ῥυμός	the pole of a carriage	2	0.03	1	0.26	0	0.23
Θῆβαι	Thebes (usu. plural)	2	0.03	1	0.26	0	0.23
ἐπιεικτός	yielding	2	0.03	0	0	1	0.23
Πήδασος	pr. n.	2	0.03	2	0.53	0	0.23
Βουκολίων	Bucolion	2	0.03	2	0.53	0	0.23
ποιμαίνω	to be shepherd	2	0.03	1	0.26	0	0.23
ὑποκύομαι	NoDef	2	0.03	1	0.26	0	0.23
ᾗ	which way	2	0.03	1	0.26	0	0.23
τροχός	wheel	2	0.03	1	0.26	0	0.23
ἄξιος	worthy	2	0.03	1	0.26	1	0.23
κειμήλιον	a treasure	2	0.03	1	0.26	0	0.23
Δαναός	king of Argos	2	0.03	1	0.26	0	0.23
ἔναρα	the arms and trappings of a slain foe	2	0.03	2	0.53	0	0.23
ἔξεστι	it is allowed	2	0.03	1	0.26	0	0.23
φέριστος	NoDef	2	0.03	1	0.26	0	0.23
Λυκόοργος	Lycurgus	2	0.03	2	0.53	0	0.23
ἀπολήγω	to leave off	2	0.03	1	0.26	0	0.23
Αἰολίδης	son of Aeolus	2	0.03	1	0.26	0	0.23
σεβάζομαι	to be afraid of	2	0.03	2	0.53	0	0.23
πίναξ	a board	2	0.03	1	0.26	0	0.23
θυμοφθόρος	destroying the soul	2	0.03	1	0.26	0	0.23
πενθερός	a father-in-law	2	0.03	1	0.26	1	0.23
Σόλυμοι	Solymi	2	0.03	2	0.53	0	0.23
κατερύκω	to hold back	2	0.03	2	0.53	0	0.23
Ἴσανδρος	Isander	2	0.03	2	0.53	0	0.23
Λαοδάμεια	Laodamia	2	0.03	2	0.53	0	0.23
παραλέγω	to lay beside	2	0.03	1	0.26	0	0.23
κατέδω	to eat up	2	0.03	1	0.26	0	0.23
πάτος	a trodden or beaten way	2	0.03	1	0.26	0	0.23
χρυσήνιος	with reins of gold	2	0.03	1	0.26	1	0.23
ἀριστεύω	to be best	2	0.03	2	0.53	0	0.23
ἐπαμείβω	to exchange	2	0.03	2	0.53	0	0.23
ἔτης	clansmen	2	0.03	2	0.53	0	0.23
μνηστός	wooed and won	2	0.03	1	0.26	0	0.23
θρασύς	bold	2	0.03	1	0.26	0	0.23
ἀολλίζω	to gather together	2	0.03	2	0.53	0	0.23
εὐπατέρεια	daughter of a noble sire	2	0.03	1	0.26	0	0.23
Ἑκάβη	Hecabe	2	0.03	2	0.53	0	0.23
ἐγγύθι	hard by	2	0.03	1	0.26	0	0.23
ἕπω	to be about	2	0.03	1	0.26	1	0.23
ἐπιμένω	to stay on	2	0.03	1	0.26	0	0.23
